603999	2017-10-13	25.283	25.076	0.207	0.223	-0.032
603999	2017-10-16	25.219	25.061	0.158	0.21	-0.104
603999	2017-10-17	25.135	25.032	0.103	0.189	-0.172
603999	2017-10-18	25.079	25.013	0.066	0.164	-0.196
603999	2017-10-19	24.871	24.918	-0.047	0.122	-0.338
603999	2017-10-20	24.725	24.844	-0.119	0.074	-0.386
603999	2017-10-23	24.624	24.787	-0.163	0.027	-0.38
603999	2017-10-24	24.513	24.721	-0.208	-0.02	-0.376
603999	2017-10-25	24.422	24.662	-0.24	-0.064	-0.352
603999	2017-10-26	24.352	24.611	-0.259	-0.103	-0.312
603999	2017-10-27	24.275	24.555	-0.28	-0.138	-0.284
603999	2017-10-30	24.023	24.413	-0.39	-0.188	-0.404
603999	2017-10-31	23.821	24.287	-0.466	-0.244	-0.444
603999	2017-11-01	23.647	24.169	-0.522	-0.3	-0.444
603999	2017-11-02	23.421	24.022	-0.601	-0.36	-0.482
603999	2017-11-03	23.204	23.873	-0.669	-0.422	-0.494
603999	2017-11-06	22.917	23.685	-0.768	-0.491	-0.554
603999	2017-11-07	22.722	23.534	-0.812	-0.555	-0.514
603999	2017-11-08	22.594	23.412	-0.818	-0.608	-0.42
603999	2017-11-09	22.483	23.298	-0.815	-0.649	-0.332
603999	2017-11-10	22.344	23.171	-0.827	-0.685	-0.284
603999	2017-11-13	22.266	23.072	-0.806	-0.709	-0.194
603999	2017-11-14	22.164	22.963	-0.799	-0.727	-0.144
603999	2017-11-15	22.006	22.828	-0.822	-0.746	-0.152
603999	2017-11-16	21.828	22.681	-0.853	-0.767	-0.172
603999	2017-11-17	21.499	22.459	-0.96	-0.806	-0.308
603999	2017-11-20	21.231	22.259	-1.028	-0.85	-0.356
603999	2017-11-21	20.957	22.051	-1.094	-0.899	-0.39
603999	2017-11-22	20.707	21.849	-1.142	-0.948	-0.388
603999	2017-11-23	20.454	21.642	-1.188	-0.996	-0.384
603999	2017-11-24	20.247	21.454	-1.207	-1.038	-0.338
603999	2017-11-27	20.057	21.273	-1.216	-1.074	-0.284
603999	2017-11-28	19.956	21.134	-1.178	-1.095	-0.166
603999	2017-11-29	19.844	20.993	-1.149	-1.106	-0.086
603999	2017-11-30	19.739	20.857	-1.118	-1.108	-0.02
603999	2017-12-01	19.679	20.745	-1.066	-1.1	0.068
603999	2017-12-04	19.539	20.599	-1.06	-1.092	0.064
603999	2017-12-05	19.287	20.399	-1.112	-1.096	-0.032
603999	2017-12-06	19.155	20.253	-1.098	-1.096	-0.004
603999	2017-12-07	19.048	20.12	-1.072	-1.091	0.038
603999	2017-12-08	18.968	20.002	-1.034	-1.08	0.092
603999	2017-12-11	18.974	19.929	-0.955	-1.055	0.2
603999	2017-12-12	18.913	19.829	-0.916	-1.027	0.222
603999	2017-12-13	18.888	19.749	-0.861	-0.994	0.266
603999	2017-12-14	18.814	19.65	-0.836	-0.962	0.252
603999	2017-12-15	18.752	19.558	-0.806	-0.931	0.25
603999	2017-12-18	18.658	19.453	-0.795	-0.904	0.218
603999	2017-12-19	18.601	19.367	-0.766	-0.876	0.22
603999	2017-12-20	18.504	19.264	-0.76	-0.853	0.186
603999	2017-12-21	18.408	19.161	-0.753	-0.833	0.16
603999	2017-12-22	18.33	19.068	-0.738	-0.814	0.152
603999	2017-12-25	18.219	18.96	-0.741	-0.799	0.116
603999	2017-12-26	18.185	18.889	-0.704	-0.78	0.152
603999	2017-12-27	18.26	18.873	-0.613	-0.747	0.268
603999	2017-12-28	18.323	18.858	-0.535	-0.705	0.34
603999	2017-12-29	18.366	18.839	-0.473	-0.659	0.372
603999	2018-01-02	18.439	18.839	-0.4	-0.607	0.414
603999	2018-01-03	18.508	18.843	-0.335	-0.553	0.436
603999	2018-01-04	18.548	18.838	-0.29	-0.5	0.42
603999	2018-01-05	18.601	18.842	-0.241	-0.448	0.414
603999	2018-01-08	18.624	18.835	-0.211	-0.401	0.38
603999	2018-01-09	18.657	18.835	-0.178	-0.356	0.356
603999	2018-01-10	18.611	18.8	-0.189	-0.323	0.268
603999	2018-01-11	18.591	18.776	-0.185	-0.295	0.22
603999	2018-01-12	18.559	18.747	-0.188	-0.274	0.172
603999	2018-01-15	18.455	18.683	-0.228	-0.265	0.074
603999	2018-01-16	18.399	18.639	-0.24	-0.26	0.04
603999	2018-01-17	18.427	18.635	-0.208	-0.25	0.084
603999	2018-01-18	18.454	18.632	-0.178	-0.236	0.116
603999	2018-01-19	18.492	18.637	-0.145	-0.218	0.146
603999	2018-01-22	18.584	18.671	-0.087	-0.192	0.21
603999	2018-01-23	18.636	18.689	-0.053	-0.164	0.222
603999	2018-01-24	18.795	18.762	0.033	-0.125	0.316
603999	2018-01-25	18.996	18.861	0.135	-0.073	0.416
603999	2018-01-26	19.158	18.949	0.209	-0.017	0.452
603999	2018-01-29	19.195	18.982	0.213	0.029	0.368
603999	2018-01-30	19.203	19.002	0.201	0.063	0.276
603999	2018-01-31	19.089	18.962	0.127	0.076	0.102
603999	2018-02-01	18.814	18.839	-0.025	0.056	-0.162
603999	2018-02-02	18.6	18.734	-0.134	0.018	-0.304
603999	2018-02-05	18.406	18.631	-0.225	-0.031	-0.388
603999	2018-02-06	18.042	18.439	-0.397	-0.104	-0.586
603999	2018-02-07	17.763	18.275	-0.512	-0.186	-0.652
603999	2018-02-08	17.583	18.15	-0.567	-0.262	-0.61
603999	2018-02-09	17.356	17.999	-0.643	-0.338	-0.61
603999	2018-02-12	17.246	17.898	-0.652	-0.401	-0.502
603999	2018-02-13	17.157	17.807	-0.65	-0.451	-0.398
603999	2018-02-14	17.114	17.738	-0.624	-0.486	-0.276
