000023	深天地Ａ	15:00:03	12.03	45600	12.03	中性盘
000023	深天地Ａ	14:56:27	12.05	56200	12.01	买盘
000023	深天地Ａ	14:56:21	12.01	99125	12.06	卖盘
000023	深天地Ａ	14:43:30	12.07	51700	12.07	买盘
000023	深天地Ａ	14:43:00	12.09	45500	12.12	卖盘
000023	深天地Ａ	14:41:27	12.15	50800	12.14	买盘
000023	深天地Ａ	14:25:30	12.32	131300	12.37	卖盘
000023	深天地Ａ	14:25:12	12.38	48200	12.4	卖盘
000023	深天地Ａ	11:27:36	12.78	44600	12.81	卖盘
000023	深天地Ａ	09:44:27	12.99	46500	13.03	卖盘
