000002	1991-07-23	7.24	7.233	8.024	8.615	10.06	
000002	1991-07-24	7.468	7.261	7.974	8.4987	9.9778	
000002	1991-07-25	7.696	7.275	7.9025	8.387	9.8967	
000002	1991-07-26	7.582	7.311	7.81	8.285	9.815	
000002	1991-07-29	7.526	7.319	7.7035	8.2163	9.7308	
000002	1991-07-30	7.44	7.34	7.5965	8.1333	9.6462	
000002	1991-07-31	7.312	7.39	7.5075	8.0453	9.5633	
000002	1991-08-01	7.242	7.469	7.426	7.967	9.4863	
000002	1991-08-02	7.256	7.419	7.369	7.903	9.4138	
000002	1991-08-05	7.298	7.412	7.3155	7.8533	9.3412	
000002	1991-08-06	7.356	7.398	7.3155	7.8153	9.2693	
000002	1991-08-07	7.414	7.363	7.312	7.7703	9.1973	
000002	1991-08-08	7.4	7.321	7.298	7.7087	9.1252	
000002	1991-08-09	7.344	7.3	7.3055	7.64	9.054	
000002	1991-08-13	7.302	7.3	7.3095	7.569	8.9858	
000002	1991-08-14	7.274	7.315	7.3275	7.5027	8.9187	
000002	1991-08-15	7.244	7.329	7.3595	7.448	8.8512	
000002	1991-08-16	7.228	7.314	7.3915	7.3887	8.7847	11.1656
000002	1991-08-19	7.256	7.3	7.3595	7.346	8.7238	11.1058
000002	1991-08-20	7.256	7.279	7.3455	7.3033	8.6617	11.0453
000002	1991-08-21	7.256	7.265	7.3315	7.2987	8.5965	10.9837
000002	1991-08-22	7.272	7.258	7.3105	7.294	8.5303	10.9214
000002	1991-08-23	7.258	7.243	7.282	7.2797	8.4607	10.8573
000002	1991-08-26	7.214	7.235	7.2675	7.282	8.3902	10.7932
000002	1991-08-27	7.184	7.22	7.26	7.2797	8.3175	10.728
000002	1991-08-28	7.154	7.205	7.26	7.2867	8.2438	10.6615
000002	1991-08-29	7.124	7.198	7.2635	7.3057	8.1692	10.5952
000002	1991-08-30	7.11	7.184	7.249	7.3223	8.0963	10.5267
000002	1991-09-02	7.082	7.148	7.224	7.289	8.0255	10.4577
000002	1991-09-03	7.04	7.112	7.1955	7.2677	7.9627	10.3874
000002	1991-09-04	6.97	7.062	7.1635	7.2417	7.9283	10.3167
000002	1991-09-05	6.842	6.983	7.1205	7.2013	7.85	10.2442
000002	1991-09-06	6.672	6.891	7.067	7.1517	7.7693	10.17
000002	1991-09-09	6.602	6.842	7.0385	7.1257	7.7053	10.1007
000002	1991-09-10	6.53	6.785	7.0025	7.1017	7.659	10.0313
000002	1991-09-11	6.502	6.736	6.9705	7.0853	7.6093	9.9632
000002	1991-09-12	6.546	6.694	6.946	7.0737	7.5595	9.8963
000002	1991-09-13	6.632	6.652	6.918	7.05	7.5085	9.8294
000002	1991-09-16	6.602	6.602	6.875	7.0167	7.4598	9.7624
000002	1991-09-17	6.602	6.566	6.839	6.9857	7.4195	9.6966
000002	1991-09-18	6.572	6.537	6.7995	6.9547	7.385	9.6308
000002	1991-09-19	6.486	6.516	6.7495	6.919	7.3447	9.5638
000002	1991-09-20	6.428	6.53	6.7105	6.888	7.2983	9.4979
000002	1991-09-23	6.4	6.501	6.6715	6.8593	7.2497	9.4332
000002	1991-09-24	6.372	6.487	6.636	6.8307	7.1998	9.3698
000002	1991-09-25	6.358	6.465	6.6005	6.802	7.1523	9.3068
000002	1991-09-26	6.4	6.443	6.5685	6.7783	7.1132	9.2451
000002	1991-09-27	6.428	6.428	6.54	6.7547	7.0717	9.1839
000002	1991-09-30	6.486	6.443	6.5225	6.731	7.0385	9.1252
000002	1991-10-03	6.614	6.493	6.5295	6.7237	7.0135	9.0705
000002	1991-10-04	6.742	6.55	6.5435	6.7163	7.0075	9.0164
000002	1991-10-07	7.07	6.735	6.6255	6.7447	7.0193	8.9718
000002	1991-10-08	7.654	7.041	6.7855	6.8207	7.0502	8.9385
000002	1991-10-09	8.734	7.61	7.0555	6.9843	7.1332	8.9294
000002	1991-10-10	9.66	8.137	7.312	7.1363	7.208	8.9174
000002	1991-10-11	10.558	8.65	7.5575	7.2837	7.2852	8.9048
000002	1991-10-14	11.326	9.198	7.8205	7.445	7.3753	8.8963
000002	1991-10-15	11.696	9.675	8.0515	7.585	7.4537	8.8824
000002	1991-10-16	11.47	10.102	8.2725	7.7157	7.5023	8.8672
000002	1991-10-17	11.398	10.529	8.511	7.8627	7.5652	8.8553
000002	1991-10-18	11.368	10.963	8.7565	8.0167	7.6292	8.8446
000002	1991-10-21	11.226	11.276	9.0055	8.1757	7.6885	8.8332
000002	1991-10-22	11.184	11.44	9.2405	8.337	7.7443	8.8205
000002	1991-10-23	11.184	11.327	9.4685	8.4793	7.8025	8.8088
000002	1991-10-24	11.17	11.284	9.7105	8.636	7.8688	8.7998
000002	1991-10-25	11.142	11.255	9.9525	8.79	7.9377	8.7919
000002	1991-10-28	11.284	11.255	10.2265	8.9653	8.0195	8.7914
000002	1991-10-29	11.482	11.333	10.504	9.1453	8.0977	8.792
000002	1991-10-30	11.738	11.461	10.7815	9.3353	8.176	8.7949
000002	1991-10-31	12.136	11.653	11.091	9.5583	8.272	8.8066
000002	1991-11-01	12.676	11.909	11.436	9.8073	8.381	8.8252
000002	1991-11-04	13.36	12.322	11.799	10.111	8.515	8.8562
