0.0	0.0	1	-0.053	000001	1991-04-03	1991-04-03	1991-04-05
-1.752	-0.053	2	-1.688	000001	1991-06-11	1991-04-05	1991-06-21
-1.62	-1.688	1	-1.707	000001	1991-07-05	1991-06-21	1991-07-19
-4.004	-1.707	2	-3.632	000001	1991-08-27	1991-07-19	1991-09-03
5.129	-3.632	1	4.239	000001	1991-11-15	1991-09-03	1991-11-19
-0.397	4.239	2	-0.078	000001	1991-12-20	1991-11-19	1991-12-25
0.493	-0.078	1	0.319	000001	1992-01-13	1991-12-25	1992-01-16
0.195	0.319	2	0.286	000001	1992-01-23	1992-01-16	1992-01-29
0.993	0.286	1	0.77	000001	1992-02-14	1992-01-29	1992-02-24
0.528	0.77	2	0.621	000001	1992-02-27	1992-02-24	1992-03-06
0.738	0.621	1	0.671	000001	1992-03-18	1992-03-06	1992-03-20
0.671	0.671	2	0.734	000001	1992-03-20	1992-03-20	1992-03-24
9.414	0.734	1	8.621	000001	1992-05-13	1992-03-24	1992-05-18
-3.566	8.621	2	-2.434	000001	1992-06-24	1992-05-18	1992-06-29
3.576	-2.434	1	2.889	000001	1992-07-30	1992-06-29	1992-08-03
-2.412	2.889	2	-1.58	000001	1992-09-08	1992-08-03	1992-09-10
1.505	-1.58	1	1.011	000001	1992-09-30	1992-09-10	1992-10-14
-5.652	1.011	2	-4.658	000001	1992-11-23	1992-10-14	1992-11-26
6.928	-4.658	1	6.312	000001	1993-02-23	1992-11-26	1993-02-26
6.312	6.312	2	6.382	000001	1993-02-26	1993-02-26	1993-03-01
6.382	6.382	1	6.19	000001	1993-03-01	1993-03-01	1993-03-02
0.526	6.19	2	0.793	000001	1993-04-06	1993-03-02	1993-04-09
2.127	0.793	1	1.576	000001	1993-04-16	1993-04-09	1993-04-23
-2.547	1.576	2	-1.872	000001	1993-05-27	1993-04-23	1993-06-01
-1.099	-1.872	1	-1.725	000001	1993-06-08	1993-06-01	1993-06-14
-6.919	-1.725	2	-5.081	000001	1993-07-22	1993-06-14	1993-07-27
2.203	-5.081	1	0.917	000001	1993-08-16	1993-07-27	1993-08-20
-2.246	0.917	2	-1.838	000001	1993-09-16	1993-08-20	1993-09-23
-1.838	-1.838	1	-1.92	000001	1993-09-23	1993-09-23	1993-09-24
-1.932	-1.92	2	-1.77	000001	1993-09-27	1993-09-24	1993-09-29
-1.131	-1.77	1	-1.243	000001	1993-10-11	1993-09-29	1993-10-19
-1.64	-1.243	2	-1.323	000001	1993-10-26	1993-10-19	1993-10-28
0.931	-1.323	1	0.316	000001	1993-11-16	1993-10-28	1993-11-24
-0.659	0.316	2	-0.276	000001	1993-12-09	1993-11-24	1993-12-15
0.012	-0.276	1	-0.155	000001	1993-12-17	1993-12-15	1993-12-28
-0.213	-0.155	2	-0.137	000001	1993-12-29	1993-12-28	1993-12-30
-0.045	-0.137	1	-0.157	000001	1993-12-31	1993-12-30	1994-01-04
-0.223	-0.157	2	-0.125	000001	1994-01-05	1994-01-04	1994-01-10
-0.125	-0.125	1	-0.251	000001	1994-01-10	1994-01-10	1994-01-13
-3.49	-0.251	2	-2.525	000001	1994-02-02	1994-01-13	1994-02-04
-2.482	-2.525	1	-2.716	000001	1994-02-16	1994-02-04	1994-02-21
-2.716	-2.716	2	-2.513	000001	1994-02-21	1994-02-21	1994-02-24
-2.344	-2.513	1	-2.497	000001	1994-03-02	1994-02-24	1994-03-04
-3.106	-2.497	2	-2.688	000001	1994-03-11	1994-03-04	1994-03-17
-2.54	-2.688	1	-2.758	000001	1994-03-21	1994-03-17	1994-03-23
-4.732	-2.758	2	-4.021	000001	1994-04-20	1994-03-23	1994-04-26
2.651	-4.021	1	1.924	000001	1994-05-16	1994-04-26	1994-05-23
-2.094	1.924	2	-1.603	000001	1994-06-15	1994-05-23	1994-06-20
-1.279	-1.603	1	-1.46	000001	1994-06-24	1994-06-20	1994-06-28
-1.53	-1.46	2	-1.35	000001	1994-07-04	1994-06-28	1994-07-08
-0.586	-1.35	1	-0.94	000001	1994-07-15	1994-07-08	1994-07-21
-1.018	-0.94	2	-0.87	000001	1994-07-22	1994-07-21	1994-07-26
-0.87	-0.87	1	-1.037	000001	1994-07-26	1994-07-26	1994-07-28
-1.106	-1.037	2	-0.376	000001	1994-07-29	1994-07-28	1994-08-01
4.952	-0.376	1	4.313	000001	1994-08-18	1994-08-01	1994-08-24
3.664	4.313	2	4.283	000001	1994-08-29	1994-08-24	1994-09-01
10.098	4.283	1	8.377	000001	1994-09-14	1994-09-01	1994-09-20
-5.372	8.377	2	-4.158	000001	1994-10-19	1994-09-20	1994-11-01
-1.318	-4.158	1	-1.608	000001	1994-12-02	1994-11-01	1994-12-08
-2.166	-1.608	2	-1.707	000001	1994-12-14	1994-12-08	1994-12-15
-1.357	-1.707	1	-1.599	000001	1994-12-20	1994-12-15	1994-12-27
-1.599	-1.599	2	-1.533	000001	1994-12-27	1994-12-27	1994-12-29
-0.197	-1.533	1	-0.725	000001	1995-01-09	1994-12-29	1995-01-16
-0.88	-0.725	2	-0.669	000001	1995-01-23	1995-01-16	1995-01-25
0.896	-0.669	1	0.52	000001	1995-03-08	1995-01-25	1995-03-14
-0.075	0.52	2	0.064	000001	1995-04-06	1995-03-14	1995-04-07
0.178	0.064	1	0.003	000001	1995-04-10	1995-04-07	1995-04-13
-2.298	0.003	2	-0.789	000001	1995-05-11	1995-04-13	1995-05-18
1.345	-0.789	1	0.107	000001	1995-05-22	1995-05-18	1995-05-30
-1.313	0.107	2	-1.182	000001	1995-07-05	1995-05-30	1995-07-07
1.811	-1.182	1	1.036	000001	1995-08-25	1995-07-07	1995-08-31
0.187	1.036	2	0.471	000001	1995-09-14	1995-08-31	1995-09-18
0.471	0.471	1	0.379	000001	1995-09-18	1995-09-18	1995-09-20
-0.937	0.379	2	-0.563	000001	1995-10-13	1995-09-20	1995-10-20
-0.249	-0.563	1	-0.489	000001	1995-10-26	1995-10-20	1995-10-31
-0.969	-0.489	2	-0.819	000001	1995-11-20	1995-10-31	1995-11-24
-0.803	-0.819	1	-0.86	000001	1995-11-27	1995-11-24	1995-11-29
-0.972	-0.86	2	-0.912	000001	1995-12-04	1995-11-29	1995-12-08
-0.912	-0.912	1	-0.963	000001	1995-12-08	1995-12-08	1995-12-11
-1.559	-0.963	2	-1.484	000001	1996-01-08	1995-12-11	1996-01-11
-1.24	-1.484	1	-1.401	000001	1996-01-17	1996-01-11	1996-01-23
-1.401	-1.401	2	-1.347	000001	1996-01-23	1996-01-23	1996-01-25
3.105	-1.347	1	2.834	000001	1996-03-18	1996-01-25	1996-03-22
1.869	2.834	2	2.29	000001	1996-04-03	1996-03-22	1996-04-08
14.993	2.29	1	14.032	000001	1996-05-20	1996-04-08	1996-05-24
13.278	14.032	2	16.616	000001	1996-05-28	1996-05-24	1996-05-31
29.436	16.616	1	26.888	000001	1996-06-13	1996-05-31	1996-06-21
4.032	26.888	2	6.546	000001	1996-08-05	1996-06-21	1996-08-08
7.686	6.546	1	6.27	000001	1996-08-14	1996-08-08	1996-08-19
-7.998	6.27	2	-5.782	000001	1996-09-19	1996-08-19	1996-09-25
5.461	-5.782	1	3.853	000001	1996-10-31	1996-09-25	1996-11-06
3.361	3.853	2	3.933	000001	1996-11-08	1996-11-06	1996-11-12
11.553	3.933	1	8.774	000001	1996-11-20	1996-11-12	1996-11-26
5.383	8.774	2	7.196	000001	1996-12-04	1996-11-26	1996-12-09
8.597	7.196	1	4.404	000001	1996-12-12	1996-12-09	1996-12-16
-7.341	4.404	2	-5.821	000001	1996-12-26	1996-12-16	1997-01-08
8.331	-5.821	1	7.04	000001	1997-02-26	1997-01-08	1997-03-05
6.168	7.04	2	6.895	000001	1997-03-10	1997-03-05	1997-03-12
35.778	6.895	1	31.803	000001	1997-04-07	1997-03-12	1997-04-10
23.69	31.803	2	28.355	000001	1997-04-18	1997-04-10	1997-04-23
78.547	28.355	1	56.2	000001	1997-05-12	1997-04-23	1997-05-16
-19.08	56.2	2	-6.868	000001	1997-06-12	1997-05-16	1997-06-24
3.557	-6.868	1	-4.933	000001	1997-06-27	1997-06-24	1997-07-07
-8.533	-4.933	2	-4.097	000001	1997-07-10	1997-07-07	1997-07-16
